id,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,guests_included,minimum_nights,TV,Wireless_Internet,Kitchen,Free_Parking_on_Premises,Pets_live_on_this_property,Dogs,Heating,Family_or_Kid_Friendly,Washer,Dryer,Smoke_Detector,Fire_Extinguisher,Essentials,Shampoo,Laptop_Friendly_Workspace,Internet,Air_Conditioning,Pets_Allowed,Carbon_Monoxide_Detector,Lock_on_Bedroom_Door,Hangers,Hair_Dryer,Iron,Cable_TV,First_Aid_Kit,Safety_Card,Breakfast,Cats,Indoor_Fireplace,Twenty_four_Hour_Check_in,Hot_Tub,Buzzer_or_Wireless_Intercom,Other_pets,Washer_or_Dryer,Smoking_Allowed,Suitable_for_Events,Wheelchair_Accessible,Gym,Elevator_in_Building,Pool,Doorman,Paid_Parking_Off_Premises,Free_Parking_on_Street,price
3727560,Roxbury,House,Private room,2,1.5,1,3,Real Bed,2,2,T,T,T,T,T,F,T,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,120
13753007,Roxbury,Apartment,Private room,1,2,1,1,Futon,1,2,F,T,T,F,F,F,F,F,T,T,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,55
11639480,Roxbury,House,Private room,1,1.5,1,1,Real Bed,0,10,T,T,T,T,F,F,T,F,T,T,T,F,T,T,T,T,T,F,F,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,49
6695,Roxbury,Apartment,Entire home/apt,4,1,1,2,Real Bed,2,3,T,T,T,F,F,F,T,F,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,195
10787333,Roxbury,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,T,F,F,T,T,T,T,T,T,F,F,F,T,T,T,T,T,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,114
13261006,Roxbury,Apartment,Private room,2,1,1,1,Real Bed,1,1,F,T,T,F,F,F,T,F,T,T,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,75
4593974,Roxbury,Apartment,Private room,1,1,1,1,Real Bed,1,30,F,T,T,T,F,F,T,F,F,F,T,F,F,F,T,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,T,F,F,F,F,F,39
3343428,Roxbury,Apartment,Private room,2,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,F,T,T,T,F,T,T,T,F,T,F,T,T,T,T,T,T,T,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,95
6576530,Roxbury,House,Entire home/apt,8,2,3,8,Real Bed,5,3,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,T,T,F,F,F,T,F,T,F,F,F,T,F,F,F,F,F,F,F,450
12463075,Roxbury,House,Private room,2,1,1,2,Real Bed,1,3,T,T,T,T,F,F,T,T,T,T,T,T,F,F,T,F,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,64
3888360,Roxbury,Apartment,Entire home/apt,10,1.5,3,4,Real Bed,8,1,T,T,T,T,F,F,T,T,F,F,T,T,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,269
4560053,Roxbury,Apartment,Entire home/apt,6,1.5,3,3,Real Bed,2,3,T,T,T,F,F,F,T,T,T,T,T,T,T,T,F,T,T,F,T,F,T,F,F,T,T,F,F,F,F,T,F,T,F,F,F,T,F,F,F,F,F,F,F,250
13653016,Roxbury,Apartment,Entire home/apt,4,1,2,2,Real Bed,2,3,T,T,T,F,F,F,T,F,F,F,T,T,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,229
5526514,Roxbury,Apartment,Entire home/apt,4,1,0,2,Real Bed,2,3,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,175
1602491,Roxbury,House,Private room,2,1,1,1,Real Bed,1,2,F,T,T,T,T,T,T,T,T,T,T,F,F,T,F,F,F,F,T,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,70
169430,Roxbury,House,Entire home/apt,10,2,4,6,Real Bed,2,2,T,T,T,T,T,F,T,T,T,T,T,F,T,T,T,T,T,T,F,F,T,T,T,F,T,F,T,T,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,150
13652639,Roxbury,Apartment,Entire home/apt,6,1,3,3,Real Bed,3,3,T,T,T,F,F,F,T,F,F,F,F,F,T,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,229
8228903,Roxbury,House,Private room,2,2,1,1,Real Bed,1,1,T,T,T,F,F,F,T,F,T,T,T,T,T,T,T,T,T,F,T,T,T,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,99
8310807,Roxbury,House,Private room,1,2,1,1,Real Bed,1,1,F,T,T,F,F,F,T,F,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,99
9834532,Roxbury,House,Entire home/apt,6,2,2,3,Real Bed,1,7,T,T,T,F,T,F,T,T,T,T,F,F,T,T,T,T,T,F,F,F,T,T,T,T,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,250
11948017,Roxbury,Loft,Shared room,2,1,1,1,Real Bed,1,1,T,T,F,T,F,F,T,F,F,F,T,F,T,T,T,T,T,F,F,F,T,T,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,T,T,T,F,F,F,99
4263736,Roxbury,Apartment,Private room,2,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,F,T,T,T,F,T,T,T,F,T,F,T,T,T,T,T,T,T,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,125
69369,Roxbury,Apartment,Private room,2,1,1,1,Real Bed,1,3,F,T,F,F,T,T,T,F,T,T,T,T,T,F,F,F,T,F,T,F,F,F,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,85
8735827,Roxbury,Townhouse,Private room,2,1,1,1,Real Bed,1,3,T,T,F,F,F,F,T,F,F,F,T,F,T,F,T,F,T,F,T,F,T,T,T,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,90
13978700,Roxbury,Apartment,Entire home/apt,10,3.5,0,3,Real Bed,6,4,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T,F,T,F,T,F,T,T,T,F,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,450
8703026,Roxbury,Apartment,Shared room,1,1,1,1,Pull-out Sofa,1,1,T,T,T,F,T,F,T,F,T,F,T,F,T,F,F,T,T,T,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,35
12504504,Roxbury,Apartment,Private room,1,1,1,1,Real Bed,1,1,F,T,T,T,T,T,T,F,T,T,F,F,T,F,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,100
4615251,Roxbury,Apartment,Private room,1,1,1,1,Real Bed,1,1,F,T,T,F,F,F,T,F,F,F,T,F,T,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,83
3656168,Roxbury,Apartment,Private room,1,1,1,1,Real Bed,1,30,F,T,T,T,F,F,F,F,F,F,T,F,F,F,T,F,F,F,T,T,F,F,F,F,F,F,F,F,F,T,T,T,F,F,F,F,F,T,F,F,F,F,F,40
7784616,Roxbury,Apartment,Private room,1,1,1,1,Real Bed,0,3,F,T,T,F,F,F,F,F,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,50
7618925,Roxbury,Apartment,Entire home/apt,8,2,4,5,Real Bed,0,2,F,T,T,F,F,F,T,T,T,T,T,F,T,T,T,F,T,F,T,F,T,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,625
13549924,Roxbury,Apartment,Entire home/apt,4,1,0,2,Real Bed,1,2,T,T,T,T,F,F,T,T,F,F,T,T,T,F,T,F,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,200
8734707,Roxbury,Apartment,Private room,2,1,1,1,Real Bed,1,3,T,T,F,F,F,F,T,F,F,F,T,T,T,F,F,F,T,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,90
8815738,Roxbury,Apartment,Entire home/apt,4,2,2,2,Real Bed,0,2,T,T,F,F,F,F,T,F,F,F,T,T,T,F,T,F,T,F,T,T,T,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,300
13735741,Roxbury,Apartment,Private room,2,1,1,1,Real Bed,1,1,T,T,T,T,F,F,T,F,F,F,F,F,T,F,T,F,T,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,50
14418787,Roxbury,Apartment,Private room,3,1,1,3,Real Bed,2,2,T,T,F,T,F,F,T,T,T,T,T,F,T,T,T,T,F,F,F,T,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,75
7161203,Roxbury,Apartment,Private room,1,1,1,1,Real Bed,1,30,F,T,T,F,F,F,T,F,F,F,T,F,F,F,T,T,F,F,T,T,T,F,F,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,35
1197857,Roxbury,Apartment,Entire home/apt,4,1,1,2,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,167
163941,Roxbury,Apartment,Entire home/apt,6,1,2,3,Real Bed,2,3,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,225
11011124,Roxbury,Apartment,Private room,1,1,1,1,Real Bed,1,3,F,T,T,T,F,F,T,F,T,T,F,F,T,F,T,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,50
4555637,Roxbury,Apartment,Private room,1,1,1,1,Real Bed,0,2,T,T,T,F,F,F,T,F,T,T,T,F,T,T,T,F,T,F,T,F,T,T,T,T,T,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,81
1638584,Roxbury,Apartment,Private room,1,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,F,T,T,T,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,79
9896359,South End,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,2,F,T,T,F,F,F,T,F,T,T,T,T,T,T,T,T,T,F,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,195
5885130,South End,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,5,T,T,T,F,F,F,T,F,T,T,T,T,F,T,F,T,T,F,T,F,F,F,F,T,F,T,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,295
6068207,South End,Apartment,Private room,2,1,1,1,Real Bed,1,7,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,120
11213228,South End,Apartment,Entire home/apt,7,2,2,5,Real Bed,1,1,T,T,T,F,F,F,T,T,F,F,F,F,T,T,T,T,T,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,200
2301709,South End,Apartment,Entire home/apt,6,1.5,2,2,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,F,F,F,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,250
1183032,South End,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,7,T,T,T,F,F,F,T,F,T,T,F,F,T,T,T,T,T,F,F,F,T,T,T,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,150
9870,South End,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,2,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,279
27141,South End,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,F,F,T,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,279
650956,South End,Apartment,Entire home/apt,6,1.5,2,3,Real Bed,4,3,T,T,T,F,F,F,T,T,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,290
11856912,South End,Apartment,Entire home/apt,4,2,2,2,Real Bed,2,2,F,T,T,T,T,T,T,F,T,T,T,T,F,F,T,T,T,F,T,F,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,185
6992859,South End,Apartment,Entire home/apt,4,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,F,F,F,T,F,T,T,F,T,T,F,T,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,399
3969526,South End,Apartment,Entire home/apt,4,1,2,2,Real Bed,2,2,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,F,F,F,T,T,T,T,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,255
1166808,South End,Apartment,Shared room,1,1,1,1,Airbed,1,1,T,T,T,F,F,F,T,F,F,F,T,T,T,T,T,T,T,F,T,F,T,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,75
8439661,South End,Apartment,Entire home/apt,6,1.5,2,2,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,T,T,T,F,F,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,250
5433246,South End,Apartment,Private room,2,1,1,1,Real Bed,1,1,T,T,T,T,F,F,T,F,F,F,T,F,T,T,T,T,T,F,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,100
6793945,South End,Apartment,Entire home/apt,4,1,1,1,Real Bed,2,2,T,T,T,F,F,F,T,F,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,215
2846739,South End,House,Private room,1,1,1,1,Real Bed,1,1,T,T,F,F,F,F,T,F,F,F,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,125
6575654,South End,Apartment,Private room,2,1,1,1,Real Bed,1,2,F,T,T,F,F,F,T,F,T,T,T,F,T,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,110
8193344,South End,Condominium,Private room,2,1.5,1,1,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,T,T,T,F,F,F,T,F,F,F,F,F,F,F,125
6355733,South End,Apartment,Private room,2,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,F,T,T,T,T,T,T,F,T,T,T,F,F,F,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,80
9862792,South End,Apartment,Entire home/apt,8,2,3,4,Real Bed,4,2,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,T,T,T,T,T,F,F,373
13995573,South End,Apartment,Entire home/apt,8,2,3,4,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,F,T,T,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,F,F,525
7954808,South End,Condominium,Entire home/apt,4,2,2,2,Real Bed,2,3,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,299
11687031,South End,Condominium,Entire home/apt,2,1,1,1,Real Bed,1,3,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,269
7649517,South End,Apartment,Entire home/apt,4,1,1,2,Real Bed,2,3,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,189
8575476,South End,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,1,T,T,T,F,F,F,T,F,F,F,T,T,T,T,F,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,215
8902304,South End,Condominium,Entire home/apt,4,1,2,2,Real Bed,2,3,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,279
7919500,South End,Condominium,Entire home/apt,4,1,1,2,Real Bed,1,3,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,T,F,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,289
7456890,South End,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,2,T,T,T,F,T,T,T,F,T,T,T,T,T,F,F,T,T,F,T,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,229
8987722,South End,Apartment,Entire home/apt,4,1,1,2,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,T,F,T,F,F,F,T,F,F,F,F,F,T,T,T,T,T,T,F,F,154
9208166,South End,Apartment,Entire home/apt,6,2,2,3,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,F,F,T,F,F,T,T,T,F,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,236
7540480,South End,Apartment,Entire home/apt,4,1,1,2,Real Bed,2,2,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,T,F,175
7921131,South End,Condominium,Entire home/apt,4,1,1,2,Real Bed,2,3,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,229
8988506,South End,Apartment,Entire home/apt,6,2,2,3,Real Bed,1,1,T,T,T,F,T,T,F,T,T,T,T,T,T,T,F,F,T,T,T,F,F,F,F,T,F,T,F,T,F,F,F,T,F,F,F,T,T,T,T,T,T,F,F,234
7634365,South End,Apartment,Entire home/apt,4,2,2,2,Real Bed,2,3,T,T,T,F,F,F,T,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,329
7358714,South End,Apartment,Entire home/apt,4,1,1,2,Real Bed,1,3,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,209
2326445,South End,Apartment,Entire home/apt,2,1,0,1,Real Bed,2,3,T,T,T,F,F,F,T,F,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,195
8518665,South End,Apartment,Entire home/apt,4,1,1,2,Real Bed,2,3,T,T,T,F,F,F,T,T,T,T,F,F,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,169
13494185,South End,Townhouse,Entire home/apt,2,1,0,1,Real Bed,2,2,T,T,F,F,F,F,T,T,F,F,T,T,T,T,T,F,T,F,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,145
10427199,South End,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,2,T,T,T,F,F,F,T,F,T,T,F,F,T,T,F,T,T,F,F,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,219
851927,South End,Apartment,Entire home/apt,1,1,1,1,Real Bed,1,14,F,T,T,F,F,F,T,F,T,T,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,150
12287958,South End,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,3,T,T,T,F,F,F,T,F,T,T,T,T,T,F,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,215
4461901,South End,Apartment,Private room,2,1,1,1,Real Bed,1,7,F,T,T,F,F,F,T,F,F,F,T,F,T,F,F,F,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,155
5714786,South End,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,2,T,T,T,F,F,F,T,T,T,T,T,T,F,F,F,T,T,F,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,138
13713143,South End,Townhouse,Private room,2,1,1,1,Real Bed,1,3,T,T,F,F,F,F,T,F,F,F,T,T,T,F,T,T,T,F,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,170
1277618,South End,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,3,T,T,T,F,F,F,T,F,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,170
9731479,South End,Apartment,Entire home/apt,4,1,2,2,Real Bed,2,2,T,T,T,F,F,F,T,T,T,T,T,F,T,F,T,T,T,F,T,F,T,T,T,T,F,F,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,195
1899770,South End,Apartment,Private room,2,1,1,1,Real Bed,1,2,F,T,T,F,F,F,T,F,T,T,T,T,T,F,T,T,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,125
13707814,South End,Condominium,Entire home/apt,3,1,2,2,Real Bed,3,2,T,T,T,T,F,F,T,F,F,F,T,T,T,T,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,250
2916208,South End,Apartment,Private room,1,1,1,1,Real Bed,1,30,T,T,T,F,F,F,T,F,F,F,F,F,F,T,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,100
8082512,South End,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,7,T,T,T,F,F,F,T,F,T,T,T,T,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,137
8403945,South End,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,7,T,T,T,F,F,F,T,F,F,F,T,T,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,137
8686165,South End,Condominium,Entire home/apt,4,1,1,2,Real Bed,2,3,T,T,T,F,F,F,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,T,T,F,F,199
4750791,South End,Apartment,Entire home/apt,4,1,1,1,Real Bed,2,3,T,T,T,F,F,F,T,F,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,239
8846202,South End,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,3,T,T,T,F,F,F,T,F,F,F,T,T,T,T,T,T,T,F,T,F,T,T,T,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,185
2292495,South End,Apartment,Entire home/apt,4,1,1,1,Real Bed,1,1,T,T,T,F,F,F,T,T,T,T,T,T,F,F,F,T,T,F,T,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,175
13171246,South End,Apartment,Entire home/apt,4,1,2,2,Real Bed,1,2,T,T,T,F,T,T,T,T,F,F,T,F,T,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,200
14591627,South End,Condominium,Private room,3,1.5,1,2,Real Bed,2,1,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T,F,T,F,T,T,T,T,T,T,T,T,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,125
12384469,South End,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,5,T,T,T,T,F,F,T,F,T,T,T,T,T,T,T,T,T,F,F,F,T,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,150
8206536,South End,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,7,T,T,T,F,F,F,T,F,F,F,T,T,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,150
9933886,South End,Dorm,Private room,2,1,1,1,Real Bed,1,1,F,T,F,F,F,F,F,T,T,T,T,F,T,T,T,F,F,F,F,T,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,75
7205210,South End,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,1,T,T,T,F,F,F,T,T,F,F,T,T,T,T,T,T,T,F,T,F,F,T,T,T,T,F,F,F,F,T,F,T,F,F,F,F,T,F,T,F,F,F,F,200
13318173,South End,Apartment,Entire home/apt,3,1,2,2,Real Bed,2,2,T,T,T,F,F,F,T,T,F,F,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,275
8992733,South End,Apartment,Private room,1,1,1,1,Real Bed,1,1,F,T,F,F,F,F,T,F,F,F,T,T,F,F,F,T,T,F,T,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,T,F,F,120
5783197,South End,Apartment,Entire home/apt,5,2,3,4,Real Bed,4,3,T,T,T,F,T,T,T,T,T,T,T,T,T,T,F,T,T,F,T,F,F,F,F,T,T,T,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,600
11588543,South End,Apartment,Entire home/apt,3,1,2,2,Real Bed,3,2,T,T,T,F,F,F,T,F,T,T,T,F,T,T,T,F,T,F,T,F,T,T,T,T,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,265
